election,state,year,pollName,endDate,numberOfRespondents,democratic,republican,electionDate,startDate,someoneElse,undecided,refuseToAnswer,populationType,Mode,check,finalTwoPartyVSDemocratic,finalTwoPartyVSRepublican
Sen,IL,2014,Public Policy Polling,2014-11-01,999,547,452,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.63865135234348,44.36134864765652
Sen,NM,2014,YouGov,2014-09-20,961,579,382,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.55881,44.44119
Sen,NM,2014,Rasmussen Reports/Pulse Opinion Research,2014-09-22,754,431,323,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.55881,44.44119
Sen,CO,2014,SurveyUSA,2014-09-08,583,305,278,2014-11-04,NA,NA,NA,NA,NA,NA,NA,48.97079799147667,51.029202008523335
Sen,KS,2014,CNN/Opinion Research Corp.,2014-10-02,665,329,336,2014-11-04,NA,NA,NA,NA,NA,NA,NA,44.45060887837358,55.549391121626414
Sen,NJ,2014,YouGov,2014-09-20,1769,1025,744,2014-11-04,NA,NA,NA,NA,NA,NA,NA,56.88138125885849,43.1186187411415
Sen,CO,2014,Marist College,2014-09-01,714,381,333,2014-11-04,NA,NA,NA,NA,NA,NA,NA,48.97079799147667,51.029202008523335
Sen,NC,2014,American Inisghts,2014-09-05,380,215,165,2014-11-04,NA,NA,NA,NA,NA,NA,NA,49.18583404847265,50.81416595152734
Sen,CO,2014,Rasmussen Reports/Pulse Opinion Research,2014-09-29,902,446,456,2014-11-04,NA,NA,NA,NA,NA,NA,NA,48.97079799147667,51.029202008523335
Sen,IA,2014,Monmouth University,2014-10-18,392,194,198,2014-11-04,NA,NA,NA,NA,NA,NA,NA,45.65051798796804,54.34948201203197
Sen,RI,2014,YouGov,2014-10-16,735,562,173,2014-11-04,NA,NA,NA,NA,NA,NA,NA,70.70290149486246,29.297098505137537
Sen,GA,2014,YouGov,2014-09-20,1664,795,869,2014-11-04,NA,NA,NA,NA,NA,NA,NA,46.084062444919695,53.915937555080305
Sen,CO,2014,Gravis Marketing,2014-10-16,631,298,333,2014-11-04,NA,NA,NA,NA,NA,NA,NA,48.97079799147667,51.029202008523335
Sen,MN,2014,SurveyUSA,2014-08-19,558,306,252,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.33189046708892,44.668109532911096
Sen,NJ,2014,Monmouth University,2014-10-30,705,405,300,2014-11-04,NA,NA,NA,NA,NA,NA,NA,56.88138125885849,43.1186187411415
Sen,KS,2014,Public Policy Polling,2014-10-09,940,486,454,2014-11-04,NA,NA,NA,NA,NA,NA,NA,44.45060887837358,55.549391121626414
Sen,KY,2014,Magellan Strategies,2014-09-04,682,311,371,2014-11-04,NA,NA,NA,NA,NA,NA,NA,42.019711900766254,57.980288099233746
Sen,AR,2014,University of Arkansas,2014-10-21,482,204,278,2014-11-04,NA,NA,NA,NA,NA,NA,NA,41.104169896091655,58.89583010390835
Sen,NH,2014,University of New Hampshire,2014-08-07,547,280,267,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,OR,2014,SurveyUSA,2014-10-16,476,297,179,2014-11-04,NA,NA,NA,NA,NA,NA,NA,60.1852131844814,39.8147868155186
Sen,NC,2014,Suffolk University,2014-10-04,460,234,226,2014-11-04,NA,NA,NA,NA,NA,NA,NA,49.18583404847265,50.81416595152734
Sen,NC,2014,Rasmussen Reports/Pulse Opinion Research,2014-10-06,911,465,446,2014-11-04,NA,NA,NA,NA,NA,NA,NA,49.18583404847265,50.81416595152734
Sen,MN,2014,YouGov,2014-10-16,2235,1239,996,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.33189046708892,44.668109532911096
Sen,AR,2014,Opinion Research Associates,2014-08-06,359,190,169,2014-11-04,NA,NA,NA,NA,NA,NA,NA,41.104169896091655,58.89583010390835
Sen,NH,2014,New England College,2014-10-31,1478,735,743,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,NH,2014,Vox Populi Communications,2014-09-15,494,236,258,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,CO,2014,Mellman Group,2014-10-13,644,332,312,2014-11-04,NA,NA,NA,NA,NA,NA,NA,48.97079799147667,51.029202008523335
Sen,MI,2014,Public Policy Polling,2014-09-04,563,302,261,2014-11-04,NA,NA,NA,NA,NA,NA,NA,56.92350890885276,43.07649109114724
Sen,MI,2014,Glengariff Group Inc.,2014-09-03,501,282,219,2014-11-04,NA,NA,NA,NA,NA,NA,NA,56.92350890885276,43.07649109114724
Sen,KS,2014,Fox News/Anderson Robbins Research/Shaw & Co. Research,2014-10-28,789,399,390,2014-11-04,NA,NA,NA,NA,NA,NA,NA,44.45060887837358,55.549391121626414
Sen,NH,2014,Public Policy Polling,2014-09-18,612,326,286,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,KS,2014,Rasmussen Reports/Pulse Opinion Research,2014-09-16,637,337,300,2014-11-04,NA,NA,NA,NA,NA,NA,NA,44.45060887837358,55.549391121626414
Sen,CO,2014,YouGov,2014-08-18,1536,794,742,2014-11-04,NA,NA,NA,NA,NA,NA,NA,48.97079799147667,51.029202008523335
Sen,ME,2014,YouGov,2014-09-20,1377,505,872,2014-11-04,NA,NA,NA,NA,NA,NA,NA,31.51096498380379,68.48903501619623
Sen,NM,2014,Research & Polling Inc.,2014-08-12,533,321,212,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.55881,44.44119
Sen,NC,2014,Public Policy Polling,2014-10-28,610,308,302,2014-11-04,NA,NA,NA,NA,NA,NA,NA,49.18583404847265,50.81416595152734
Sen,GA,2014,Public Policy Polling,2014-10-31,490,245,245,2014-11-04,NA,NA,NA,NA,NA,NA,NA,46.084062444919695,53.915937555080305
Sen,KS,2014,SurveyUSA,2014-10-02,488,258,230,2014-11-04,NA,NA,NA,NA,NA,NA,NA,44.45060887837358,55.549391121626414
Sen,KS,2014,Fox News/Anderson Robbins Research/Shaw & Co. Research,2014-10-04,581,273,308,2014-11-04,NA,NA,NA,NA,NA,NA,NA,44.45060887837358,55.549391121626414
Sen,KS,2014,Remington Research Group,2014-10-09,1024,501,523,2014-11-04,NA,NA,NA,NA,NA,NA,NA,44.45060887837358,55.549391121626414
Sen,MI,2014,Public Policy Polling,2014-10-20,664,383,281,2014-11-04,NA,NA,NA,NA,NA,NA,NA,56.92350890885276,43.07649109114724
Sen,NM,2014,Research & Polling Inc.,2014-10-21,571,307,264,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.55881,44.44119
Sen,MN,2014,Mason-Dixon Polling & Research Inc.,2014-09-08,680,392,288,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.33189046708892,44.668109532911096
Sen,CO,2014,Public Policy Polling,2014-10-16,699,338,361,2014-11-04,NA,NA,NA,NA,NA,NA,NA,48.97079799147667,51.029202008523335
Sen,CO,2014,Quinnipiac University,2014-10-15,870,413,457,2014-11-04,NA,NA,NA,NA,NA,NA,NA,48.97079799147667,51.029202008523335
Sen,NE,2014,YouGov,2014-08-18,848,296,552,2014-11-04,NA,NA,NA,NA,NA,NA,NA,32.85808179812954,67.14191820187047
Sen,NH,2014,New England College,2014-09-19,1387,748,639,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,TX,2014,YouGov,2014-09-20,3758,1461,2297,2014-11-04,NA,NA,NA,NA,NA,NA,NA,35.82454048795418,64.17545951204583
Sen,IL,2014,APC Research,2014-10-16,688,400,288,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.63865135234348,44.36134864765652
Sen,NC,2014,National Research Inc.,2014-07-28,504,252,252,2014-11-04,NA,NA,NA,NA,NA,NA,NA,49.18583404847265,50.81416595152734
Sen,NH,2014,Vox Populi Communications,2014-10-27,510,244,266,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,IL,2014,APC Research,2014-09-03,696,440,256,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.63865135234348,44.36134864765652
Sen,NC,2014,Fox News/Anderson Robbins Research/Shaw & Co. Research,2014-09-14,465,248,217,2014-11-04,NA,NA,NA,NA,NA,NA,NA,49.18583404847265,50.81416595152734
Sen,WV,2014,YouGov,2014-09-20,947,351,596,2014-11-04,NA,NA,NA,NA,NA,NA,NA,35.68396789532745,64.31603210467254
Sen,WV,2014,Rasmussen Reports/Pulse Opinion Research,2014-09-30,667,292,375,2014-11-04,NA,NA,NA,NA,NA,NA,NA,35.68396789532745,64.31603210467254
Sen,SD,2014,SurveyUSA,2014-10-21,457,195,262,2014-11-04,NA,NA,NA,NA,NA,NA,NA,36.943146401845944,63.05685359815405
Sen,NH,2014,Rasmussen Reports/Pulse Opinion Research,2014-10-29,911,488,423,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,NH,2014,American Research Group,2014-10-27,588,294,294,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,NH,2014,YouGov,2014-10-10,298,154,144,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,OR,2014,Elway Research,2014-10-26,316,196,120,2014-11-04,NA,NA,NA,NA,NA,NA,NA,60.1852131844814,39.8147868155186
Sen,MI,2014,Mitchell Research & Communications,2014-08-05,556,281,275,2014-11-04,NA,NA,NA,NA,NA,NA,NA,56.92350890885276,43.07649109114724
Sen,IL,2014,Rasmussen Reports/Pulse Opinion Research,2014-09-24,659,382,277,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.63865135234348,44.36134864765652
Sen,NH,2014,American Research Group,2014-09-12,469,247,222,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,TN,2014,YouGov,2014-10-16,856,321,535,2014-11-04,NA,NA,NA,NA,NA,NA,NA,33.996125538691594,66.00387446130841
Sen,AR,2014,Hendrix College,2014-10-15,1856,840,1016,2014-11-04,NA,NA,NA,NA,NA,NA,NA,41.104169896091655,58.89583010390835
Sen,IL,2014,YouGov,2014-09-20,3559,2017,1542,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.63865135234348,44.36134864765652
Sen,KY,2014,Rasmussen Reports/Pulse Opinion Research,2014-09-01,652,307,345,2014-11-04,NA,NA,NA,NA,NA,NA,NA,42.019711900766254,57.980288099233746
Sen,MI,2014,YouGov,2014-08-18,2461,1216,1245,2014-11-04,NA,NA,NA,NA,NA,NA,NA,56.92350890885276,43.07649109114724
Sen,SD,2014,Rasmussen Reports/Pulse Opinion Research,2014-10-22,689,281,408,2014-11-04,NA,NA,NA,NA,NA,NA,NA,36.943146401845944,63.05685359815405
Sen,NC,2014,YouGov,2014-09-20,1820,920,900,2014-11-04,NA,NA,NA,NA,NA,NA,NA,49.18583404847265,50.81416595152734
Sen,NC,2014,Rasmussen Reports/Pulse Opinion Research,2014-08-05,637,300,337,2014-11-04,NA,NA,NA,NA,NA,NA,NA,49.18583404847265,50.81416595152734
Sen,TX,2014,YouGov,2014-08-18,3727,1424,2303,2014-11-04,NA,NA,NA,NA,NA,NA,NA,35.82454048795418,64.17545951204583
Sen,MI,2014,Denno Research,2014-09-11,494,268,226,2014-11-04,NA,NA,NA,NA,NA,NA,NA,56.92350890885276,43.07649109114724
Sen,NE,2014,YouGov,2014-10-16,605,204,401,2014-11-04,NA,NA,NA,NA,NA,NA,NA,32.85808179812954,67.14191820187047
Sen,GA,2014,Public Policy Polling,2014-10-02,786,384,402,2014-11-04,NA,NA,NA,NA,NA,NA,NA,46.084062444919695,53.915937555080305
Sen,AR,2014,YouGov,2014-08-18,1288,613,675,2014-11-04,NA,NA,NA,NA,NA,NA,NA,41.104169896091655,58.89583010390835
Sen,NM,2014,YouGov,2014-08-18,985,591,394,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.55881,44.44119
Sen,NH,2014,Public Policy Polling,2014-08-27,720,383,337,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,GA,2014,Marist College,2014-10-27,554,265,289,2014-11-04,NA,NA,NA,NA,NA,NA,NA,46.084062444919695,53.915937555080305
Sen,AK,2014,Hellenthal & Associates,2014-09-12,370,176,194,2014-11-04,NA,NA,NA,NA,NA,NA,NA,48.86475365004943,51.135246349950556
Sen,DE,2014,YouGov,2014-08-18,577,334,243,2014-11-04,NA,NA,NA,NA,NA,NA,NA,56.93574168455605,43.06425831544394
Sen,IA,2014,Marist College,2014-10-18,733,355,378,2014-11-04,NA,NA,NA,NA,NA,NA,NA,45.65051798796804,54.34948201203197
Sen,NC,2014,SurveyUSA,2014-09-09,435,225,210,2014-11-04,NA,NA,NA,NA,NA,NA,NA,49.18583404847265,50.81416595152734
Sen,AR,2014,Marist College,2014-10-19,546,267,279,2014-11-04,NA,NA,NA,NA,NA,NA,NA,41.104169896091655,58.89583010390835
Sen,MN,2014,Rasmussen Reports/Pulse Opinion Research,2014-08-13,690,375,315,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.33189046708892,44.668109532911096
Sen,TX,2014,Rasmussen Reports/Pulse Opinion Research,2014-10-01,671,246,425,2014-11-04,NA,NA,NA,NA,NA,NA,NA,35.82454048795418,64.17545951204583
Sen,AR,2014,Rasmussen Reports/Pulse Opinion Research,2014-08-25,652,330,322,2014-11-04,NA,NA,NA,NA,NA,NA,NA,41.104169896091655,58.89583010390835
Sen,CO,2014,Quinnipiac University,2014-09-10,1101,496,605,2014-11-04,NA,NA,NA,NA,NA,NA,NA,48.97079799147667,51.029202008523335
Sen,SD,2014,YouGov,2014-10-16,331,131,200,2014-11-04,NA,NA,NA,NA,NA,NA,NA,36.943146401845944,63.05685359815405
Sen,NH,2014,University of New Hampshire,2014-10-29,695,355,340,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,KS,2014,Rasmussen Reports/Pulse Opinion Research,2014-10-08,874,494,380,2014-11-04,NA,NA,NA,NA,NA,NA,NA,44.45060887837358,55.549391121626414
Sen,TX,2014,Rasmussen Reports/Pulse Opinion Research,2014-08-04,645,246,399,2014-11-04,NA,NA,NA,NA,NA,NA,NA,35.82454048795418,64.17545951204583
Sen,OK,2014,SoonerPoll.com,2014-10-25,858,263,595,2014-11-04,NA,NA,NA,NA,NA,NA,NA,29.566556365361585,70.43344363463842
Sen,IL,2014,We Ask America,2014-08-27,929,503,426,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.63865135234348,44.36134864765652
Sen,IL,2014,Southern Illinois University,2014-09-23,576,324,252,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.63865135234348,44.36134864765652
Sen,KS,2014,Fox News/Anderson Robbins Research/Shaw & Co. Research,2014-09-14,470,229,241,2014-11-04,NA,NA,NA,NA,NA,NA,NA,44.45060887837358,55.549391121626414
Sen,NH,2014,YouGov,2014-09-20,1120,604,516,2014-11-04,NA,NA,NA,NA,NA,NA,NA,51.62754269212396,48.37245730787603
Sen,KS,2014,Gravis Marketing,2014-09-30,739,399,340,2014-11-04,NA,NA,NA,NA,NA,NA,NA,44.45060887837358,55.549391121626414
Sen,IA,2014,Quinnipiac University,2014-10-28,730,365,365,2014-11-04,NA,NA,NA,NA,NA,NA,NA,45.65051798796804,54.34948201203197
Sen,NM,2014,Research & Polling Inc.,2014-09-09,536,307,229,2014-11-04,NA,NA,NA,NA,NA,NA,NA,55.55881,44.44119
Sen,AR,2014,CNN/Opinion Research Corp.,2014-08-28,510,250,260,2014-11-04,NA,NA,NA,NA,NA,NA,NA,41.104169896091655,58.89583010390835
Sen,RI,2014,Rasmussen Reports/Pulse Opinion Research,2014-09-23,652,457,195,2014-11-04,NA,NA,NA,NA,NA,NA,NA,70.70290149486246,29.297098505137537
Sen,IA,2014,Loras College,2014-10-21,1002,507,495,2014-11-04,NA,NA,NA,NA,NA,NA,NA,45.65051798796804,54.34948201203197
Sen,MI,2014,Mitchell Research & Communications,2014-10-19,813,469,344,2014-11-04,NA,NA,NA,NA,NA,NA,NA,56.92350890885276,43.07649109114724
Sen,CO,2014,YouGov,2014-10-16,1456,736,720,2014-11-04,NA,NA,NA,NA,NA,NA,NA,48.97079799147667,51.029202008523335
Sen,GA,2014,SurveyUSA,2014-10-24,567,274,293,2014-11-04,NA,NA,NA,NA,NA,NA,NA,46.084062444919695,53.915937555080305
Sen,NC,2014,Public Policy Polling,2014-09-11,1063,557,506,2014-11-04,NA,NA,NA,NA,NA,NA,NA,49.18583404847265,50.81416595152734
Sen,TX,2014,YouGov,2014-10-16,3667,1395,2272,2014-11-04,NA,NA,NA,NA,NA,NA,NA,35.82454048795418,64.17545951204583
Sen,HI,2014,Merriman River Group,2014-09-11,917,654,263,2014-11-04,NA,NA,NA,NA,NA,NA,NA,71.57870287346157,28.42129712653843
Sen,PA,2016,Susquehanna Polling & Research Inc.,2016-10-26,599,320,279,2016-11-03,NA,NA,NA,NA,NA,NA,NA,49.254824835637756,50.745175164362244
Sen,NV,2016,JMC Enterprises,2016-10-23,528,270,258,2016-11-03,NA,NA,NA,NA,NA,NA,NA,51.32315577637997,48.67684422362003
Sen,WI,2016,St. Norbert College,2016-10-08,610,345,265,2016-11-03,NA,NA,NA,NA,NA,NA,NA,48.26673400426215,51.73326599573785
Sen,NH,2016,American Research Group,2016-09-15,490,245,245,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,CO,2016,Gravis Marketing,2016-10-07,1053,588,465,2016-11-03,NA,NA,NA,NA,NA,NA,NA,53.00445413887426,46.995545861125734
Sen,AL,2016,SurveyMonkey,2016-10-23,685,274,411,2016-11-03,NA,NA,NA,NA,NA,NA,NA,35.929759817202026,64.07024018279796
Sen,GA,2016,Landmark Communications,2016-11-01,1115,491,624,2016-11-03,NA,NA,NA,NA,NA,NA,NA,42.824582324206304,57.1754176757937
Sen,NY,2016,SurveyMonkey,2016-10-23,1889,1383,506,2016-11-03,NA,NA,NA,NA,NA,NA,NA,72.2130890243532,27.7869109756468
Sen,NV,2016,SurveyMonkey,2016-10-22,889,449,440,2016-11-03,NA,NA,NA,NA,NA,NA,NA,51.32315577637997,48.67684422362003
Sen,NH,2016,Emerson College,2016-08-29,563,277,286,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,OR,2016,Gravis Marketing,2016-09-29,1059,648,411,2016-11-03,NA,NA,NA,NA,NA,NA,NA,62.9258227846131,37.0741772153869
Sen,NV,2016,Rasmussen Reports/Pulse Opinion Research,2016-10-26,477,241,236,2016-11-03,NA,NA,NA,NA,NA,NA,NA,51.32315577637997,48.67684422362003
Sen,CO,2016,Magellan Strategies,2016-08-24,430,240,190,2016-11-03,NA,NA,NA,NA,NA,NA,NA,53.00445413887426,46.995545861125734
Sen,MD,2016,SurveyMonkey,2016-10-22,756,517,239,2016-11-03,NA,NA,NA,NA,NA,NA,NA,63.05525951886406,36.94474048113594
Sen,SC,2016,Public Policy Polling,2016-08-04,941,361,580,2016-11-03,NA,NA,NA,NA,NA,NA,NA,37.87702842523555,62.12297157476445
Sen,FL,2016,SurveyMonkey,2016-10-23,3288,1644,1644,2016-11-03,NA,NA,NA,NA,NA,NA,NA,46.01941846378219,53.98058153621782
Sen,NY,2016,Emerson College,2016-08-23,664,480,184,2016-11-03,NA,NA,NA,NA,NA,NA,NA,72.2130890243532,27.7869109756468
Sen,PA,2016,Quinnipiac University,2016-08-24,707,350,357,2016-11-03,NA,NA,NA,NA,NA,NA,NA,49.254824835637756,50.745175164362244
Sen,NH,2016,MassINC Polling Group,2016-10-05,470,235,235,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,PA,2016,Susquehanna Polling & Research Inc.,2016-07-26,632,324,308,2016-11-03,NA,NA,NA,NA,NA,NA,NA,49.254824835637756,50.745175164362244
Sen,WI,2016,SurveyMonkey,2016-10-03,1042,548,494,2016-11-03,NA,NA,NA,NA,NA,NA,NA,48.26673400426215,51.73326599573785
Sen,NV,2016,Clarity Campaign Labs,2016-10-05,858,444,414,2016-11-03,NA,NA,NA,NA,NA,NA,NA,51.32315577637997,48.67684422362003
Sen,NH,2016,MassINC Polling Group,2016-09-22,470,240,230,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,GA,2016,SurveyMonkey,2016-10-27,2127,991,1136,2016-11-03,NA,NA,NA,NA,NA,NA,NA,42.824582324206304,57.1754176757937
Sen,OH,2016,SurveyMonkey,2016-10-20,1731,729,1002,2016-11-03,NA,NA,NA,NA,NA,NA,NA,39.03661067689893,60.963389323101055
Sen,KS,2016,SurveyMonkey,2016-10-20,1208,496,712,2016-11-03,NA,NA,NA,NA,NA,NA,NA,34.14572171868013,65.85427828131988
Sen,HI,2016,SurveyMonkey,2016-10-20,448,322,126,2016-11-03,NA,NA,NA,NA,NA,NA,NA,76.79364220180422,23.206357798195768
Sen,NH,2016,Public Policy Polling,2016-10-02,522,264,258,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,PA,2016,Monmouth University,2016-10-24,366,189,177,2016-11-03,NA,NA,NA,NA,NA,NA,NA,49.254824835637756,50.745175164362244
Sen,OH,2016,Monmouth University,2016-09-26,375,157,218,2016-11-03,NA,NA,NA,NA,NA,NA,NA,39.03661067689893,60.963389323101055
Sen,NH,2016,Monmouth University,2016-09-12,368,180,188,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,NV,2016,Greenberg Quinlan Rosner (Democracy Corps),2016-09-05,352,164,188,2016-11-03,NA,NA,NA,NA,NA,NA,NA,51.32315577637997,48.67684422362003
Sen,FL,2016,Rasmussen Reports/Pulse Opinion Research,2016-10-28,472,199,273,2016-11-03,NA,NA,NA,NA,NA,NA,NA,46.01941846378219,53.98058153621782
Sen,FL,2016,Emerson College,2016-09-27,515,235,280,2016-11-03,NA,NA,NA,NA,NA,NA,NA,46.01941846378219,53.98058153621782
Sen,PA,2016,Monmouth University,2016-08-21,344,180,164,2016-11-03,NA,NA,NA,NA,NA,NA,NA,49.254824835637756,50.745175164362244
Sen,OH,2016,Fox News/Anderson Robbins Research/Shaw & Co. Research,2016-09-13,701,298,403,2016-11-03,NA,NA,NA,NA,NA,NA,NA,39.03661067689893,60.963389323101055
Sen,GA,2016,SurveyMonkey,2016-10-22,2422,1143,1279,2016-11-03,NA,NA,NA,NA,NA,NA,NA,42.824582324206304,57.1754176757937
Sen,NH,2016,Praecones Analytica,2016-10-21,391,191,200,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,GA,2016,SurveyMonkey,2016-10-23,2555,1206,1349,2016-11-03,NA,NA,NA,NA,NA,NA,NA,42.824582324206304,57.1754176757937
Sen,NH,2016,University of New Hampshire,2016-08-15,354,181,173,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,MO,2016,Clarity Campaign Labs,2016-10-27,952,466,486,2016-11-03,NA,NA,NA,NA,NA,NA,NA,48.53923376957508,51.460766230424916
Sen,NH,2016,Suffolk University,2016-09-28,440,205,235,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,NY,2016,Siena College,2016-09-06,551,413,138,2016-11-03,NA,NA,NA,NA,NA,NA,NA,72.2130890243532,27.7869109756468
Sen,NY,2016,Siena College,2016-10-29,567,413,154,2016-11-03,NA,NA,NA,NA,NA,NA,NA,72.2130890243532,27.7869109756468
Sen,NH,2016,Marist College,2016-09-01,707,324,383,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,OH,2016,Public Policy Polling,2016-09-30,679,281,398,2016-11-03,NA,NA,NA,NA,NA,NA,NA,39.03661067689893,60.963389323101055
Sen,IA,2016,SurveyMonkey,2016-10-27,1709,694,1015,2016-11-03,NA,NA,NA,NA,NA,NA,NA,37.23973219316743,62.76026780683257
Sen,ND,2016,SurveyMonkey,2016-10-22,249,62,187,2016-11-03,NA,NA,NA,NA,NA,NA,NA,17.777699781499827,82.22230021850017
Sen,CO,2016,Monmouth University,2016-09-24,352,212,140,2016-11-03,NA,NA,NA,NA,NA,NA,NA,53.00445413887426,46.995545861125734
Sen,OR,2016,SurveyMonkey,2016-10-27,1514,1004,510,2016-11-03,NA,NA,NA,NA,NA,NA,NA,62.9258227846131,37.0741772153869
Sen,NH,2016,YouGov,2016-08-05,820,415,405,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,NC,2016,Rasmussen Reports/Pulse Opinion Research,2016-10-08,795,393,402,2016-11-03,NA,NA,NA,NA,NA,NA,NA,47.04643811561166,52.953561884388336
Sen,NH,2016,Rasmussen Reports/Pulse Opinion Research,2016-10-22,482,241,241,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,NV,2016,Suffolk University,2016-08-10,370,185,185,2016-11-03,NA,NA,NA,NA,NA,NA,NA,51.32315577637997,48.67684422362003
Sen,MD,2016,SurveyMonkey,2016-10-23,833,561,272,2016-11-03,NA,NA,NA,NA,NA,NA,NA,63.05525951886406,36.94474048113594
Sen,CO,2016,Quinnipiac University,2016-08-04,763,448,315,2016-11-03,NA,NA,NA,NA,NA,NA,NA,53.00445413887426,46.995545861125734
Sen,WI,2016,Public Policy Polling,2016-10-26,828,436,392,2016-11-03,NA,NA,NA,NA,NA,NA,NA,48.26673400426215,51.73326599573785
Sen,MO,2016,SurveyMonkey,2016-10-26,1051,570,481,2016-11-03,NA,NA,NA,NA,NA,NA,NA,48.53923376957508,51.460766230424916
Sen,OH,2016,Baldwin Wallace University,2016-10-04,961,410,551,2016-11-03,NA,NA,NA,NA,NA,NA,NA,39.03661067689893,60.963389323101055
Sen,PA,2016,CNN/Opinion Research Corp.,2016-10-22,879,449,430,2016-11-03,NA,NA,NA,NA,NA,NA,NA,49.254824835637756,50.745175164362244
Sen,GA,2016,Opinion Savvy/InsiderAdvantage,2016-10-28,479,210,269,2016-11-03,NA,NA,NA,NA,NA,NA,NA,42.824582324206304,57.1754176757937
Sen,CO,2016,Quinnipiac University,2016-10-05,643,383,260,2016-11-03,NA,NA,NA,NA,NA,NA,NA,53.00445413887426,46.995545861125734
Sen,WI,2016,SurveyMonkey,2016-10-21,1080,529,551,2016-11-03,NA,NA,NA,NA,NA,NA,NA,48.26673400426215,51.73326599573785
Sen,FL,2016,Quinnipiac University,2016-10-05,633,310,323,2016-11-03,NA,NA,NA,NA,NA,NA,NA,46.01941846378219,53.98058153621782
Sen,FL,2016,Quinnipiac University,2016-09-22,500,239,261,2016-11-03,NA,NA,NA,NA,NA,NA,NA,46.01941846378219,53.98058153621782
Sen,IL,2016,SurveyMonkey,2016-10-20,952,571,381,2016-11-03,NA,NA,NA,NA,NA,NA,NA,57.967548500583675,42.03245149941633
Sen,NH,2016,University of New Hampshire,2016-10-23,460,235,225,2016-11-03,NA,NA,NA,NA,NA,NA,NA,50.07179232227579,49.928207677724224
Sen,CO,2016,SurveyMonkey,2016-10-21,1344,686,658,2016-11-03,NA,NA,NA,NA,NA,NA,NA,53.00445413887426,46.995545861125734
Sen,WI,2016,Global Strategy Group,2016-08-20,736,440,296,2016-11-03,NA,NA,NA,NA,NA,NA,NA,48.26673400426215,51.73326599573785
Sen,ID,2016,SurveyMonkey,2016-10-23,477,174,303,2016-11-03,NA,NA,NA,NA,NA,NA,NA,29.54010212281949,70.45989787718051
